date,category,supplier,warehouse,order_status,units_sold,inventory_level,transportation_cost,order_accuracy,lead_time,backorder,cost_of_goods_sold,average_inventory,warehouse_capacity,sku,defect_rate,route,transportation_mode,manufacturing_cost,location,revenue_generated,cost,shipping_cost
04-12-2022,Furniture,Supplier C,Warehouse 1,Fulfilled,324,442,7652.571996,TRUE,28,FALSE,7971.7663,1229.5,5713,SKU17,0.102020755,Route C,Sea,47.67968037,Chennai,2596.51,2062.94,116.01
05-12-2022,Clothing,Supplier D,Warehouse 3,Fulfilled,476,2017,7796.097922,TRUE,4,FALSE,21615.10572,1174,6244,SKU82,4.137877049,Route C,Air,4.465278435,Mumbai,6772.74,4316.65,34.37
06-12-2022,Electronics,Supplier C,Warehouse 1,Canceled,659,331,5646.502414,TRUE,18,FALSE,76476.2371,305,8000,SKU32,1.946036119,Route A,Road,29.69246715,Kolkata,1283.33,943.44,22
07-12-2022,Furniture,Supplier C,Warehouse 1,Fulfilled,855,279,1520.877755,TRUE,20,FALSE,142459.8278,558,7646,SKU93,4.165781795,Route A,Sea,35.63365234,Chennai,412.87,317.59,4.96
08-12-2022,Accessories,Supplier A,Warehouse 2,Fulfilled,572,837,14360.596,TRUE,10,FALSE,97505.25058,1887.5,7868,SKU76,2.180037452,Route A,Road,64.3235978,Bangalore,5256.51,3875.14,242.98
09-12-2022,Furniture,Supplier D,Warehouse 3,Fulfilled,460,2938,3058.376672,TRUE,21,FALSE,17788.85762,1531,7302,SKU71,2.078750608,Route A,Road,30.66167748,Bangalore,1297.91,687.29,38.52
10-12-2022,Furniture,Supplier B,Warehouse 1,Pending,91,124,1184.760709,TRUE,12,FALSE,11754.8937,2044.5,6734,SKU99,0.346027291,Route B,Road,38.07289852,Chennai,5511.5,2496.87,254.24
11-12-2022,Accessories,Supplier A,Warehouse 3,Fulfilled,715,3965,5999.60918,TRUE,13,FALSE,24897.43639,2540.5,7209,SKU46,3.648610593,Route B,Air,77.32235321,Chennai,2652.82,1345.65,57.4
12-12-2022,Furniture,Supplier A,Warehouse 3,Pending,828,1116,12235.85839,TRUE,10,FALSE,78366.60755,662.5,5612,SKU54,2.478771976,Route B,Air,30.18602338,Kolkata,1585.83,993.19,10.81
13-12-2022,Accessories,Supplier C,Warehouse 2,Fulfilled,488,209,6393.068845,TRUE,26,FALSE,31925.01895,1319.5,5912,SKU34,0.646604559,Route B,Air,10.75427282,Chennai,2562.6,1607.71,193.74
14-12-2022,Clothing,Supplier A,Warehouse 3,Fulfilled,256,2430,5743.306117,TRUE,29,FALSE,39575.87697,1925.5,5002,SKU50,4.754800805,Route B,Road,45.17875792,Delhi,12721.04,8423.74,166.94
15-12-2022,Electronics,Supplier B,Warehouse 1,Fulfilled,829,1421,11818.30452,TRUE,12,FALSE,126213.1286,1758,6142,SKU66,3.448063288,Route A,Road,42.08443674,Kolkata,14428.79,8336.89,209.43
16-12-2022,Accessories,Supplier D,Warehouse 3,Fulfilled,484,2095,722.0035061,TRUE,29,FALSE,93190.21195,1475,8280,SKU36,3.805533379,Route C,Air,45.53136424,Delhi,1937.94,1461.4,30.99
17-12-2022,Electronics,Supplier C,Warehouse 1,Fulfilled,600,855,8703.259378,TRUE,11,FALSE,65862.87943,1867,6723,SKU46,3.648610593,Route B,Road,77.32235321,Chennai,2122.16,1720.9,166.79
18-12-2022,Clothing,Supplier A,Warehouse 3,Canceled,801,2879,8042.821812,TRUE,19,FALSE,63129.52639,1889.5,6488,SKU59,0.447194015,Route A,Sea,1.900762244,Kolkata,5304.13,2710.55,272.23
19-12-2022,Clothing,Supplier C,Warehouse 3,Fulfilled,260,900,4385.169877,TRUE,18,FALSE,47804.20901,1503.5,5453,SKU89,1.907665734,Route B,Road,46.60387338,Kolkata,776.14,567.7,39.41
20-12-2022,Accessories,Supplier A,Warehouse 3,Fulfilled,489,2107,2020.118334,TRUE,6,FALSE,50425.02765,2146.5,7233,SKU45,3.219604612,Route A,Rail,66.31254444,Chennai,2522.66,1778.7,199.3
21-12-2022,Furniture,Supplier B,Warehouse 3,Fulfilled,69,2186,14009.05912,TRUE,7,TRUE,3967.841,3105,5711,SKU89,1.907665734,Route B,Sea,46.60387338,Kolkata,1761.88,1119.48,20.5
22-12-2022,Furniture,Supplier C,Warehouse 1,Fulfilled,186,4024,4031.160914,TRUE,19,FALSE,26574.95066,2096.5,5239,SKU81,2.547547122,Route B,Rail,19.78959294,Delhi,2474.78,1199.87,193.25
23-12-2022,Clothing,Supplier A,Warehouse 1,Fulfilled,973,169,10541.45319,TRUE,16,FALSE,166674.5149,594,8209,SKU90,1.219382224,Route B,Road,85.67596334,Bangalore,785.74,595.48,15.95
24-12-2022,Clothing,Supplier B,Warehouse 1,Fulfilled,126,1019,13386.91101,TRUE,7,FALSE,16652.98229,680,5292,SKU21,0.018607568,Route C,Road,61.73572895,Chennai,368.87,307,19.08
25-12-2022,Furniture,Supplier D,Warehouse 1,Pending,348,341,10385.88972,TRUE,9,FALSE,34273.64475,1060.5,8624,SKU76,2.180037452,Route A,Sea,64.3235978,Bangalore,227.47,164.88,8.3
26-12-2022,Accessories,Supplier C,Warehouse 1,Fulfilled,968,1780,11939.7043,TRUE,24,FALSE,28435.7969,1128.5,5528,SKU10,1.727313928,Route B,Sea,96.52735279,Kolkata,591.47,480.89,19.99
27-12-2022,Furniture,Supplier B,Warehouse 1,Fulfilled,75,477,5075.525379,TRUE,13,FALSE,2893.993927,1023,5806,SKU43,0.372304768,Route A,Road,26.27736596,Mumbai,1142.9,963.33,85.54
28-12-2022,Furniture,Supplier A,Warehouse 1,Fulfilled,676,1569,7513.516936,TRUE,2,FALSE,35315.2345,2136,8702,SKU12,2.161253748,Route B,Road,32.32128621,Kolkata,1348.58,753.08,21.84
29-12-2022,Electronics,Supplier B,Warehouse 2,Fulfilled,801,2703,13936.65053,TRUE,1,FALSE,151858.1031,3492,9424,SKU82,4.137877049,Route C,Road,4.465278435,Mumbai,12546.93,8622.26,1001
30-12-2022,Accessories,Supplier C,Warehouse 2,Pending,907,4281,11625.54807,TRUE,13,FALSE,131774.6304,2825,5594,SKU61,4.367470538,Route A,Sea,78.70239397,Kolkata,5464.31,3351.1,182.7
31-12-2024,Accessories,Supplier D,Warehouse 3,Fulfilled,859,1369,4308.711162,TRUE,9,FALSE,97615.28594,2987,6561,SKU24,3.691310293,Route A,Air,40.3823597,Bangalore,690.84,583.06,37.07
30-12-2024,Furniture,Supplier D,Warehouse 2,Fulfilled,249,4605,8064.82112,TRUE,17,FALSE,5733.302282,4467.5,6855,SKU88,0.722204402,Route A,Rail,68.18491906,Mumbai,2559.86,1132.01,198.63
29-12-2024,Accessories,Supplier C,Warehouse 2,Pending,260,4330,13463.10437,TRUE,24,FALSE,6159.027794,3760.5,5447,SKU53,1.410347576,Route B,Rail,83.34405899,Delhi,1203.42,704.68,11.22
28-12-2024,Furniture,Supplier D,Warehouse 1,Canceled,92,3191,518.3871153,TRUE,19,FALSE,9473.697185,3008.5,5239,SKU62,1.874001404,Route C,Road,21.04864273,Mumbai,1360.54,1080.26,100.97
27-12-2024,Electronics,Supplier B,Warehouse 1,Pending,903,2826,9358.432619,TRUE,10,FALSE,87079.54871,1701.5,8164,SKU79,0.165871627,Route C,Road,57.87090292,Bangalore,2176.18,1148.64,103.56
26-12-2024,Electronics,Supplier D,Warehouse 1,Pending,926,577,14348.41621,TRUE,16,FALSE,46557.84324,1003,7994,SKU49,2.825813985,Route A,Sea,14.14781544,Delhi,3358.24,2533.81,194.21
25-12-2024,Clothing,Supplier A,Warehouse 3,Fulfilled,998,1429,1857.676953,TRUE,4,FALSE,124426.1344,1906,6427,SKU51,1.772951172,Route A,Air,14.19032834,Bangalore,1287.87,736.98,20.85
24-12-2024,Furniture,Supplier C,Warehouse 2,Fulfilled,160,2383,13849.10798,TRUE,9,FALSE,7371.761425,3107.5,8832,SKU88,0.722204402,Route A,Road,68.18491906,Mumbai,5238.82,4405.8,235.77
23-12-2024,Accessories,Supplier B,Warehouse 1,Pending,101,3832,2548.033621,TRUE,29,FALSE,6919.703094,2392.5,5459,SKU41,0.045302262,Route A,Sea,95.33206455,Chennai,577.13,460.31,32.04
22-12-2024,Electronics,Supplier A,Warehouse 3,Fulfilled,525,953,9760.753224,TRUE,10,FALSE,37880.20325,902,9639,SKU96,3.872047681,Route A,Road,17.80375633,Mumbai,1819.54,974.54,71.36
21-12-2024,Furniture,Supplier D,Warehouse 2,Fulfilled,135,851,531.6700714,TRUE,29,FALSE,10652.18248,1625.5,9416,SKU53,1.410347576,Route B,Road,83.34405899,Delhi,24286.45,18131.94,403.74
20-12-2024,Electronics,Supplier D,Warehouse 1,Fulfilled,490,2400,14997.81405,TRUE,7,FALSE,87464.36379,3527.5,5467,SKU82,4.137877049,Route C,Road,4.465278435,Mumbai,2259.91,1246.53,52.68
19-12-2024,Furniture,Supplier D,Warehouse 2,Fulfilled,237,4655,3385.663769,TRUE,11,FALSE,16858.01931,2814,8897,SKU6,1.000910619,Route A,Air,1.08506857,Kolkata,7579.59,5100.03,523.59
18-12-2024,Clothing,Supplier B,Warehouse 1,Pending,958,973,1963.653571,TRUE,14,FALSE,122655.3745,1104,9718,SKU85,1.374429,Route B,Road,69.92934552,Chennai,1981.32,1379.63,15.03
17-12-2024,Accessories,Supplier A,Warehouse 2,Pending,702,1235,1841.491007,TRUE,26,FALSE,14169.17778,1797,6579,SKU37,2.610288085,Route A,Road,34.34327747,Kolkata,3231.74,2499.17,187.97
16-12-2024,Clothing,Supplier A,Warehouse 1,Pending,220,2359,4224.035547,TRUE,22,FALSE,6311.566724,3511.5,7019,SKU12,2.161253748,Route B,Rail,32.32128621,Kolkata,1708.24,702.09,136.58
15-12-2024,Accessories,Supplier B,Warehouse 1,Fulfilled,734,4664,1802.420877,TRUE,20,FALSE,139538.3499,3154.5,6813,SKU98,2.908122169,Route A,Sea,5.604690864,Chennai,1524.76,760.96,8.48
14-12-2024,Clothing,Supplier D,Warehouse 1,Pending,151,1645,5721.444646,TRUE,7,FALSE,19695.68789,1242,8245,SKU85,1.374429,Route B,Road,69.92934552,Chennai,829.25,597.36,14.16
13-12-2024,Clothing,Supplier B,Warehouse 1,Fulfilled,836,839,727.5906311,TRUE,9,FALSE,55154.16013,2159.5,8169,SKU39,1.451972204,Route B,Air,9.005807429,Kolkata,2780.26,1817.14,154.47
12-12-2024,Clothing,Supplier C,Warehouse 3,Fulfilled,292,3480,3995.433015,TRUE,16,FALSE,19776.61143,3131.5,5813,SKU87,3.693737788,Route B,Road,28.69699682,Chennai,771.6,480.72,7.33
11-12-2024,Accessories,Supplier A,Warehouse 2,Pending,821,2783,6147.982376,TRUE,5,FALSE,39180.53256,2278.5,7301,SKU65,4.911095955,Route C,Air,1.597222743,Kolkata,3517.78,1494.51,173.2
10-12-2024,Electronics,Supplier B,Warehouse 3,Pending,728,1774,2097.063102,TRUE,20,FALSE,59591.5433,2220.5,9058,SKU1,4.854068026,Route B,Rail,33.61676895,Mumbai,5352.33,2979.77,301.34
09-12-2024,Clothing,Supplier A,Warehouse 1,Fulfilled,122,2667,7737.075543,TRUE,12,FALSE,16130.70142,2854.5,9097,SKU85,1.374429,Route B,Air,69.92934552,Chennai,2608.5,2058.88,128.11
08-12-2024,Electronics,Supplier D,Warehouse 1,Fulfilled,325,3042,7862.406202,TRUE,7,TRUE,60966.95331,3330,6478,SKU73,4.620546065,Route A,Sea,46.8702388,Chennai,1357.98,562.07,43.98
07-12-2024,Electronics,Supplier B,Warehouse 1,Fulfilled,670,3618,10984.32832,TRUE,10,FALSE,112623.6518,3528,8464,SKU55,4.548919659,Route B,Sea,30.32354526,Delhi,2846.84,1646.6,163.11
06-12-2024,Clothing,Supplier A,Warehouse 1,Fulfilled,261,3438,5309.038741,TRUE,19,FALSE,11991.49349,2946,5037,SKU63,3.63284329,Route A,Air,20.07500398,Bangalore,1327.86,1095.91,65.82
05-12-2024,Furniture,Supplier B,Warehouse 1,Fulfilled,253,2454,8789.343736,TRUE,12,FALSE,24777.34209,3643,6024,SKU3,4.746648621,Route A,Rail,35.6247414,Kolkata,4607.99,1948.7,94.8
04-12-2024,Electronics,Supplier B,Warehouse 2,Pending,413,4832,13294.9332,TRUE,16,FALSE,37152.68715,4709.5,6084,SKU6,1.000910619,Route A,Road,1.08506857,Kolkata,289.63,213.56,13.68
03-12-2024,Electronics,Supplier C,Warehouse 3,Fulfilled,524,4587,645.1509531,TRUE,12,FALSE,79659.97286,2730,6338,SKU59,0.447194015,Route A,Road,1.900762244,Kolkata,1292.58,666.87,91.96
02-12-2024,Electronics,Supplier A,Warehouse 3,Pending,758,873,13340.61193,TRUE,26,FALSE,105205.7989,919,9036,SKU20,4.231416574,Route B,Rail,65.68625961,Chennai,246.95,195.08,13.59
01-12-2024,Accessories,Supplier C,Warehouse 2,Fulfilled,724,965,2813.329372,TRUE,27,TRUE,143494.2737,697,9561,SKU55,4.548919659,Route B,Rail,30.32354526,Delhi,405.43,298.28,16.37
30-11-2024,Clothing,Supplier C,Warehouse 2,Fulfilled,237,429,5856.171885,TRUE,24,FALSE,33337.28627,1806,8752,SKU0,0.226410361,Route B,Rail,46.27987924,Mumbai,7071.74,5647.26,205.92
29-11-2024,Accessories,Supplier B,Warehouse 1,Fulfilled,180,3183,4550.422537,TRUE,21,FALSE,35979.4238,1962,9741,SKU59,0.447194015,Route A,Road,1.900762244,Kolkata,4425.71,2200.31,50.64
28-11-2024,Furniture,Supplier A,Warehouse 1,Fulfilled,722,741,7169.73421,TRUE,8,TRUE,130032.5007,429.5,6804,SKU89,1.907665734,Route B,Road,46.60387338,Kolkata,880.53,562.73,20.56
27-11-2024,Clothing,Supplier D,Warehouse 2,Fulfilled,996,118,4888.036152,TRUE,25,FALSE,73098.18811,1231,8183,SKU40,4.213269431,Route A,Air,88.1794071,Kolkata,402.42,302.09,3
26-11-2024,Furniture,Supplier D,Warehouse 1,Fulfilled,161,2344,9918.3729,TRUE,7,FALSE,14127.73863,2670.5,6468,SKU55,4.548919659,Route B,Sea,30.32354526,Delhi,100,51.06,7.9
25-11-2024,Electronics,Supplier A,Warehouse 2,Fulfilled,78,2997,8714.513401,TRUE,8,FALSE,13450.7933,3150,5628,SKU71,2.078750608,Route A,Road,30.66167748,Bangalore,1049.96,529.01,22.77
24-11-2024,Furniture,Supplier B,Warehouse 2,Fulfilled,57,3303,3468.432082,TRUE,17,FALSE,8801.413246,3856,6060,SKU33,3.541046012,Route A,Rail,23.85342751,Chennai,20341.43,8385.39,1344.89
23-11-2024,Electronics,Supplier C,Warehouse 2,Canceled,375,4409,7025.930471,TRUE,8,FALSE,30862.49163,2687,5787,SKU99,0.346027291,Route B,Sea,38.07289852,Chennai,2793.04,2321.94,49.29
22-11-2024,Clothing,Supplier B,Warehouse 3,Fulfilled,901,965,1394.281463,TRUE,16,FALSE,65523.454,2025,8281,SKU36,3.805533379,Route C,Road,45.53136424,Delhi,1033.21,743.4,27.14
21-11-2024,Clothing,Supplier D,Warehouse 1,Pending,974,3085,13386.82449,TRUE,26,FALSE,55468.22998,3898,5544,SKU51,1.772951172,Route A,Rail,14.19032834,Bangalore,2878.66,1974.77,104.7
20-11-2024,Electronics,Supplier D,Warehouse 1,Fulfilled,755,4711,11083.89103,TRUE,1,FALSE,116445.837,2840.5,8768,SKU53,1.410347576,Route B,Sea,83.34405899,Delhi,379.57,278.91,11.13
19-11-2024,Furniture,Supplier D,Warehouse 3,Fulfilled,898,970,729.8517124,TRUE,4,FALSE,95510.24227,2455,6829,SKU96,3.872047681,Route A,Road,17.80375633,Mumbai,1343.02,858.49,87.13
18-11-2024,Accessories,Supplier D,Warehouse 3,Fulfilled,178,3940,13886.02283,TRUE,20,FALSE,12362.54949,2461,5080,SKU65,4.911095955,Route C,Road,1.597222743,Kolkata,1997.15,1226.77,153.44
17-11-2024,Clothing,Supplier B,Warehouse 2,Fulfilled,160,982,7655.459972,TRUE,26,FALSE,18645.39293,2444,9425,SKU77,3.055141818,Route B,Rail,42.95244475,Kolkata,1658.88,999.13,117.2
16-11-2024,Clothing,Supplier A,Warehouse 2,Canceled,486,3906,10151.93226,TRUE,18,FALSE,65947.93743,3505.5,9985,SKU20,4.231416574,Route B,Air,65.68625961,Chennai,3987.05,2743.88,65.86
15-11-2024,Electronics,Supplier B,Warehouse 2,Fulfilled,107,3105,14936.47636,TRUE,28,FALSE,5169.088266,2083.5,7563,SKU2,4.580592619,Route C,Road,30.68801935,Mumbai,2552.03,1252.26,161.42
14-11-2024,Electronics,Supplier A,Warehouse 3,Fulfilled,944,1062,11311.61082,TRUE,28,FALSE,83924.15786,1549,5171,SKU24,3.691310293,Route A,Sea,40.3823597,Bangalore,3527.43,2820.63,56.78
13-11-2024,Electronics,Supplier D,Warehouse 1,Pending,242,2036,3441.661051,TRUE,28,FALSE,28965.28313,3432.5,5366,SKU59,0.447194015,Route A,Rail,1.900762244,Kolkata,908.35,695.15,66.77
12-11-2024,Clothing,Supplier C,Warehouse 2,Fulfilled,607,4829,10359.5898,TRUE,23,FALSE,33286.54896,4084.5,8205,SKU15,2.264405761,Route B,Air,97.12128175,Bangalore,4437.36,2472.96,194.54
11-11-2024,Clothing,Supplier C,Warehouse 3,Fulfilled,581,3340,7827.628189,FALSE,20,FALSE,42498.35669,1992.5,7889,SKU50,4.754800805,Route B,Sea,45.17875792,Delhi,9218.22,6087.47,278.65
10-11-2024,Electronics,Supplier C,Warehouse 3,Canceled,660,645,11009.41114,TRUE,3,TRUE,21803.77077,2027,8346,SKU7,0.398177187,Route C,Road,99.4661086,Bangalore,685.3,317.61,11.5
09-11-2024,Accessories,Supplier A,Warehouse 3,Pending,577,3409,3014.24296,TRUE,3,FALSE,110242.6735,2837.5,5064,SKU44,2.96262632,Route A,Road,22.55410662,Delhi,744.2,623.31,4.38
08-11-2024,Clothing,Supplier C,Warehouse 1,Fulfilled,779,2266,10253.34298,TRUE,5,FALSE,94509.81365,1364.5,7664,SKU64,0.159486315,Route C,Road,8.693042426,Delhi,6875.94,5544.09,162.24
07-11-2024,Electronics,Supplier B,Warehouse 1,Fulfilled,103,463,3035.817075,TRUE,5,FALSE,18096.98826,2143,9413,SKU95,1.21088213,Route A,Air,58.89068577,Mumbai,1493.17,1216.71,109.82
06-11-2024,Accessories,Supplier D,Warehouse 2,Fulfilled,974,3823,14906.88351,TRUE,5,FALSE,50469.014,3374,7880,SKU61,4.367470538,Route A,Rail,78.70239397,Kolkata,7360.05,4044.15,476.89
05-11-2024,Clothing,Supplier C,Warehouse 3,Pending,393,2925,6352.575481,TRUE,3,FALSE,10828.99341,3311,6972,SKU30,0.965394705,Route C,Sea,51.6348934,Kolkata,1161.5,553,90.29
04-11-2024,Clothing,Supplier C,Warehouse 1,Pending,615,3697,898.3231564,TRUE,5,FALSE,75159.99433,4261.5,8854,SKU91,0.626001858,Route B,Sea,39.7728825,Delhi,7746.88,3837.01,97.28
03-11-2024,Furniture,Supplier C,Warehouse 2,Fulfilled,984,4826,1881.109543,TRUE,15,FALSE,164527.971,2736,5103,SKU16,1.012563089,Route A,Sea,77.1063425,Bangalore,2062.11,908.36,101.9
02-11-2024,Electronics,Supplier B,Warehouse 1,Fulfilled,636,646,11469.81792,TRUE,22,FALSE,57985.96561,1843,7522,SKU13,1.63107423,Route B,Road,97.82905011,Bangalore,2340.76,1062.82,56.85
01-11-2024,Furniture,Supplier A,Warehouse 2,Pending,657,3040,2211.087386,TRUE,13,FALSE,89418.86078,1805.5,7421,SKU88,0.722204402,Route A,Air,68.18491906,Mumbai,8644.84,3735.32,395.25
31-10-2024,Clothing,Supplier B,Warehouse 3,Fulfilled,904,571,11235.48531,TRUE,2,FALSE,83070.63791,1156,5564,SKU97,3.376237835,Route A,Air,65.76515593,Mumbai,1259.2,1064.55,36.56
30-10-2024,Electronics,Supplier D,Warehouse 1,Fulfilled,989,1741,14725.91556,TRUE,24,FALSE,128137.965,3179,8928,SKU91,0.626001858,Route B,Sea,39.7728825,Delhi,705.48,305.7,18.53
29-10-2024,Electronics,Supplier A,Warehouse 3,Pending,773,4617,7334.166015,TRUE,24,FALSE,150321.3252,4027.5,8360,SKU12,2.161253748,Route B,Rail,32.32128621,Kolkata,1154.52,530.67,55.46
28-10-2024,Clothing,Supplier A,Warehouse 3,Pending,690,3438,8226.283418,TRUE,18,FALSE,49420.02957,2213,5941,SKU79,0.165871627,Route C,Sea,57.87090292,Bangalore,2842.2,2194.93,53.29
27-10-2024,Clothing,Supplier B,Warehouse 2,Pending,296,988,12817.23423,FALSE,18,FALSE,39282.84125,1130,5212,SKU25,3.797231217,Route B,Air,78.28038312,Kolkata,377.75,249.74,15.18
26-10-2024,Accessories,Supplier B,Warehouse 2,Fulfilled,121,1272,2124.169839,TRUE,17,FALSE,11640.05611,2936,5246,SKU24,3.691310293,Route A,Road,40.3823597,Bangalore,3420.26,2560.02,184.05
25-10-2024,Clothing,Supplier B,Warehouse 3,Pending,650,4600,10641.07874,FALSE,3,FALSE,59795.56858,3055,8573,SKU19,3.646450865,Route C,Sea,82.37332059,Chennai,1054.93,721.48,15.42
24-10-2024,Furniture,Supplier D,Warehouse 3,Fulfilled,780,1510,9756.075944,TRUE,18,FALSE,62358.70865,2476,5355,SKU48,1.698112541,Route B,Road,23.12636358,Mumbai,5697.67,4540.92,426.15
23-10-2024,Clothing,Supplier B,Warehouse 1,Fulfilled,557,3442,9498.074282,FALSE,22,FALSE,96110.4122,2287,9288,SKU95,1.21088213,Route A,Road,58.89068577,Mumbai,164.97,113.38,7.08
22-10-2024,Clothing,Supplier D,Warehouse 1,Fulfilled,886,1132,5045.421718,TRUE,4,FALSE,169062.9068,2298,7028,SKU70,1.830575599,Route C,Road,11.44078182,Bangalore,823.39,522.82,54.73
21-10-2024,Electronics,Supplier D,Warehouse 2,Fulfilled,990,3464,3327.452694,TRUE,5,FALSE,103649.86,2640,8317,SKU48,1.698112541,Route B,Air,23.12636358,Mumbai,334.8,241.3,18.09
20-10-2024,Furniture,Supplier C,Warehouse 1,Fulfilled,839,1816,13262.24363,TRUE,27,FALSE,139006.954,1225,6041,SKU9,3.844614479,Route B,Rail,47.95760163,Chennai,791.37,475.87,46.1
19-10-2024,Electronics,Supplier D,Warehouse 3,Fulfilled,656,634,3410.336222,TRUE,21,FALSE,71822.34596,2603.5,9122,SKU87,3.693737788,Route B,Rail,28.69699682,Chennai,2316.16,1287.16,135.98
18-10-2024,Electronics,Supplier C,Warehouse 1,Fulfilled,458,4573,10171.0027,TRUE,29,FALSE,29439.62995,3041.5,6418,SKU62,1.874001404,Route C,Road,21.04864273,Mumbai,1511.37,922.61,106.75
17-10-2024,Clothing,Supplier A,Warehouse 1,Pending,560,1510,9027.827949,TRUE,29,FALSE,68565.98362,2948.5,8555,SKU94,1.463607498,Route B,Rail,60.38737861,Delhi,1403.36,668.52,71.6
16-10-2024,Accessories,Supplier C,Warehouse 1,Fulfilled,375,4387,2169.758917,TRUE,25,FALSE,28394.08445,2314.5,7364,SKU82,4.137877049,Route C,Rail,4.465278435,Mumbai,1541.97,1169.52,39.88
15-10-2024,Electronics,Supplier B,Warehouse 1,Fulfilled,846,242,11049.27819,TRUE,7,FALSE,38653.68392,1741,8170,SKU88,0.722204402,Route A,Road,68.18491906,Mumbai,2215.84,1146.29,27.62
14-10-2024,Clothing,Supplier D,Warehouse 1,Fulfilled,250,3240,9241.272516,TRUE,21,FALSE,42134.67256,1891,6925,SKU78,4.096881332,Route C,Road,71.12651472,Mumbai,659.49,309.36,33.28
13-10-2024,Electronics,Supplier A,Warehouse 1,Fulfilled,694,542,13046.77111,TRUE,24,FALSE,16284.58056,1668,8002,SKU66,3.448063288,Route A,Road,42.08443674,Kolkata,3665.98,1872.79,36.57
12-10-2024,Furniture,Supplier D,Warehouse 3,Pending,340,2794,12638.84848,TRUE,15,FALSE,28001.69036,1854.5,9870,SKU98,2.908122169,Route A,Road,5.604690864,Chennai,3507.53,2732.12,81.01
11-10-2024,Clothing,Supplier D,Warehouse 1,Fulfilled,773,915,6059.124023,TRUE,20,FALSE,75905.65231,1573,5641,SKU59,0.447194015,Route A,Sea,1.900762244,Kolkata,2657.23,1457.73,25.38
10-10-2024,Electronics,Supplier A,Warehouse 1,Fulfilled,300,2231,2096.069523,TRUE,6,FALSE,41540.77373,2064,5148,SKU56,1.173755495,Route B,Road,12.83628457,Mumbai,3154.34,2235.55,145.62
09-10-2024,Accessories,Supplier B,Warehouse 1,Fulfilled,958,1897,3430.173573,TRUE,27,FALSE,166611.4892,3286,9233,SKU28,0.815757079,Route A,Road,59.42938181,Mumbai,2431.88,1909.96,41.4
08-10-2024,Accessories,Supplier B,Warehouse 3,Fulfilled,985,4675,8156.987174,TRUE,22,TRUE,28498.4465,3948.5,7481,SKU37,2.610288085,Route A,Road,34.34327747,Kolkata,13836.61,6018.72,702.63
07-10-2024,Furniture,Supplier C,Warehouse 1,Fulfilled,849,3222,11065.23682,TRUE,15,TRUE,138542.4908,3770,5214,SKU0,0.226410361,Route B,Road,46.27987924,Mumbai,1657.23,1233.42,106.58
06-10-2024,Clothing,Supplier B,Warehouse 2,Fulfilled,239,4318,1051.713085,TRUE,27,FALSE,15233.94235,4346.5,8554,SKU59,0.447194015,Route A,Rail,1.900762244,Kolkata,1329.98,716.13,88.63
05-10-2024,Furniture,Supplier A,Warehouse 2,Fulfilled,999,4375,7076.805739,TRUE,27,FALSE,29515.09415,2499,9053,SKU81,2.547547122,Route B,Road,19.78959294,Delhi,851.05,423.38,24.01
04-10-2024,Accessories,Supplier A,Warehouse 3,Fulfilled,159,623,7656.383064,FALSE,10,FALSE,21296.44408,1906,8549,SKU47,0.380573587,Route A,Road,19.71299291,Kolkata,644.02,457.26,29.74
03-10-2024,Clothing,Supplier D,Warehouse 3,Fulfilled,132,3189,13763.07112,TRUE,25,FALSE,16694.26648,1783,5224,SKU30,0.965394705,Route C,Road,51.6348934,Kolkata,520.88,421.61,24.6
02-10-2024,Clothing,Supplier C,Warehouse 2,Fulfilled,525,377,2344.760861,TRUE,3,FALSE,22899.86314,1952,6675,SKU52,2.122471619,Route C,Rail,9.166849149,Mumbai,743.38,396.04,30.08
01-10-2024,Electronics,Supplier C,Warehouse 1,Pending,834,3527,1002.435292,TRUE,26,FALSE,44140.55064,2811.5,6795,SKU4,3.145579523,Route A,Sea,92.0651606,Delhi,1684.66,1105.1,91.2
30-09-2024,Accessories,Supplier C,Warehouse 2,Fulfilled,404,2096,5162.228628,TRUE,1,TRUE,48434.62918,1216.5,6200,SKU55,4.548919659,Route B,Air,30.32354526,Delhi,2525.75,1339.72,52.43
29-09-2024,Accessories,Supplier D,Warehouse 1,Fulfilled,336,337,11154.00969,TRUE,15,FALSE,65421.8921,984.5,7786,SKU22,2.591275473,Route C,Air,50.12083961,Kolkata,1902.91,1235.81,149.27
